X_coord,Y_coord,key,dateCollected,type,ID,rep,depth,block,depth1,ol_bd,BD,MC,coreLength,coreArea,coreVol,VMC,BD_g_mean,group_q75,group_q25,group_iqr,grid,lat,lon
2070,504543.189,252315.545,FW53,06/11/2012,FW,5,2,3,2,30,FALSE,1.31,0.27,47.8,7.092884,33.9,0.27,1.32933333333333,1.39,1.29,0.0999999999999999,TL0454352315,52.159221,-0.47316062
2071,504543.189,252315.545,FW53,06/11/2012,FW,5,2,3,2,30,FALSE,1.31,0.27,47.8,7.092884,33.9,0.27,1.32933333333333,1.39,1.29,0.0999999999999999,TL0454352315,52.159221,-0.47316062
2073,504543.189,252315.545,FW54,06/11/2012,FW,5,1,4,2,50,FALSE,1.43,0.24,54.9,7.092884,38.94,0.24,1.4285,1.47,1.37,0.0999999999999999,TL0454352315,52.159221,-0.47316062
2074,504543.189,252315.545,FW54,06/11/2012,FW,5,1,4,2,50,FALSE,1.43,0.24,54.9,7.092884,38.94,0.24,1.4285,1.47,1.37,0.0999999999999999,TL0454352315,52.159221,-0.47316062
2076,504543.189,252315.545,FW54,06/11/2012,FW,5,2,4,2,50,FALSE,1.34,0.29,40.1,7.092884,28.44,0.29,1.4285,1.47,1.37,0.0999999999999999,TL0454352315,52.159221,-0.47316062
2077,504543.189,252315.545,FW54,06/11/2012,FW,5,2,4,2,50,FALSE,1.34,0.29,40.1,7.092884,28.44,0.29,1.4285,1.47,1.37,0.0999999999999999,TL0454352315,52.159221,-0.47316062
2079,504543.189,252315.545,FW54,06/11/2012,FW,5,3,4,2,50,FALSE,1.44,0.22,45.8,7.092884,32.49,0.22,1.4285,1.47,1.37,0.0999999999999999,TL0454352315,52.159221,-0.47316062
2080,504543.189,252315.545,FW54,06/11/2012,FW,5,3,4,2,50,FALSE,1.44,0.22,45.8,7.092884,32.49,0.22,1.4285,1.47,1.37,0.0999999999999999,TL0454352315,52.159221,-0.47316062
2082,504543.189,252365.545,FW21,02/11/2012,FW,2,2,1,2,5,FALSE,0.96,0.47,44.4,7.092884,31.49,0.47,0.948166666666667,0.9925,0.89,0.1025,TL0454352365,52.15967,-0.47314524
2083,504543.189,252365.545,FW21,02/11/2012,FW,2,2,1,2,5,FALSE,0.96,0.47,44.4,7.092884,31.49,0.47,0.948166666666667,0.9925,0.89,0.1025,TL0454352365,52.15967,-0.47314524
2085,504543.189,252365.545,FW21,02/11/2012,FW,2,1,1,2,5,FALSE,1.02,0.44,40,7.092884,28.37,0.44,0.948166666666667,0.9925,0.89,0.1025,TL0454352365,52.15967,-0.47314524
2086,504543.189,252365.545,FW21,02/11/2012,FW,2,1,1,2,5,FALSE,1.02,0.44,40,7.092884,28.37,0.44,0.948166666666667,0.9925,0.89,0.1025,TL0454352365,52.15967,-0.47314524
