NR.SAS,type,ID,depth,X_coord,Y_coord,block,depth1,di,reps,reps_included,ol_occ,OC2,BD,MC,coreLength,coreArea,coreVol,VMC,BD_g_mean,group_q75,group_q25,group_iqr,mEquiv,mMeas,BD1,mMeas1,tC1,MSOC1,vsoc1,tC,MSOC,vsoc
309,SP,22,3,504275.124,252443.3351,1,30,20,1,1,FALSE,2.281644,1.3805,0.223333333333333,45.9333333333333,7.092884,32.58,0.223333333333333,1.3115,1.38,1.24,0.14,2e+05,27.61,1.559965,31.1993,12.8188004666771,45.6257614304351,35.5928478246,14.4855045273452,45.626580380916,31.49809542
310,SP,22,4,504275.124,252443.3351,1,50,20,1,1,FALSE,0.451363,1.45333333333333,0.18,54.2333333333333,7.092884,38.47,0.18,1.4125,1.49,1.365,0.125,2e+05,29.0666666666667,1.64226666666667,32.8453333333333,12.1762901680604,9.02577748318107,7.41258409466667,13.7594678899083,9.02594803821334,6.55980893333333
311,SP,22,5,504275.124,252443.3351,1,83,45,4,1,FALSE,0.397448,1.45333333333333,0.18,54.2333333333333,7.092884,38.47,0.18,1.4125,1.49,1.365,0.125,450000,65.4,1.64226666666667,73.902,27.3966528781359,17.8822227797904,6.52715602133333,30.9588027522936,17.88256069008,5.77624426666667
312,SP,22,6,504275.124,252443.3351,1,128,45,1,1,FALSE,0.384257,1.45333333333333,0.18,54.2333333333333,7.092884,38.47,0.18,1.4125,1.49,1.365,0.125,450000,65.4,1.64226666666667,73.902,27.3966528781359,17.2887252639186,6.31052462533333,30.9588027522936,17.28905195922,5.58453506666667
313,SP,17,1,504629.2458,252425.631,1,5,10,1,1,FALSE,5.088859,0.993333333333333,0.35,53.6,7.092884,38.02,0.35,0.999833333333333,1.1,0.9175,0.1825,1e+05,9.93333333333333,1.12246666666667,11.2246666666667,8.90795052562808,50.8828779254011,57.1207459886667,10.0661140939597,50.8835350667267,50.5493327333333
314,SP,17,2,504629.2458,252425.631,1,15,10,1,1,FALSE,2.612489,1.21,0.266666666666667,53.0333333333333,7.092884,37.6166666666667,0.266666666666667,1.2075,1.3,1.1275,0.1725,1e+05,12.1,1.3673,13.673,7.31268390258173,26.1213179437903,35.720562097,8.26346280991736,26.12172888831,31.6111169
315,SP,17,3,504629.2458,252425.631,1,30,20,1,1,FALSE,1.376158,1.36666666666667,0.253333333333333,53.5666666666667,7.092884,37.9966666666667,0.253333333333333,1.3115,1.38,1.24,0.14,2e+05,27.3333333333333,1.54433333333333,30.8866666666667,12.9485719835959,27.5189095066573,21.2524667133333,14.6321463414634,27.5193985014667,18.8074926666667
316,SP,17,4,504629.2458,252425.631,1,50,20,1,1,FALSE,0.872893,1.38666666666667,0.223333333333333,51.8666666666667,7.092884,36.7866666666667,0.223333333333333,1.4125,1.49,1.365,0.125,2e+05,27.7333333333333,1.56693333333333,31.3386666666667,12.7617848876787,17.4551244697237,13.6776513813333,14.4210769230769,17.4554391767467,12.1041162666667
317,SP,17,5,504629.2458,252425.631,1,83,45,1,1,FALSE,1.030846,1.38666666666667,0.223333333333333,51.8666666666667,7.092884,36.7866666666667,0.223333333333333,1.4125,1.49,1.365,0.125,450000,62.4,1.56693333333333,70.512,28.7140159972771,46.3808012986848,16.1526695893333,32.4474230769231,46.38163752096,14.2943978666667
318,SP,17,6,504629.2458,252425.631,1,128,45,1,1,FALSE,0.681402,1.38666666666667,0.223333333333333,51.8666666666667,7.092884,36.7866666666667,0.223333333333333,1.4125,1.49,1.365,0.125,450000,62.4,1.56693333333333,70.512,28.7140159972771,30.6582852982176,10.677115072,32.4474230769231,30.65883805152,9.4487744
319,SP,27,1,504417.6063,252387.0412,1,5,10,1,1,FALSE,5.323523,0.996666666666667,0.346666666666667,56.3333333333333,7.092884,39.96,0.346666666666667,0.999833333333333,1.1,0.9175,0.1825,1e+05,9.96666666666667,1.12623333333333,11.2623333333333,8.87815470447214,53.2292344709466,59.9552905336667,10.0324448160535,53.2299242220767,53.0577792333333
320,SP,27,2,504417.6063,252387.0412,1,15,10,1,1,FALSE,3.245993,1.25333333333333,0.226666666666667,46.5666666666667,7.092884,33.03,0.226666666666667,1.2075,1.3,1.1275,0.1725,1e+05,12.5333333333333,1.41626666666667,14.1626666666667,7.05981717190736,32.4553328083139,45.9719168613333,7.97772340425532,32.4558616887733,40.6831122666667
321,SP,27,3,504417.6063,252387.0412,1,30,20,1,1,FALSE,2.550318,1.41,0.153333333333333,46.6,7.092884,33.05,0.153333333333333,1.3115,1.38,1.24,0.14,2e+05,28.2,1.5933,31.866,12.5505638611686,50.9982331566612,40.634216694,14.1823971631206,50.99916810324,35.9594838
322,SP,27,4,504417.6063,252387.0412,1,50,20,4,2,FALSE,0.8085475,1.5,0.126666666666667,47.2,7.092884,33.4766666666667,0.126666666666667,1.4125,1.49,1.365,0.125,2e+05,30,1.695,33.9,11.7974100294985,16.168209023975,13.704880125,13.3313333333333,16.1685243575,12.1282125
323,SP,27,5,504417.6063,252387.0412,1,83,45,1,1,FALSE,0.72938,1.5,0.126666666666667,47.2,7.092884,33.4766666666667,0.126666666666667,1.4125,1.49,1.365,0.125,450000,67.5,1.695,76.275,26.5441725663717,32.81653665405,12.362991,29.9955,32.817176685,10.9407
324,SP,27,6,504417.6063,252387.0412,1,128,45,4,1,FALSE,0.642174,1.5,0.126666666666667,47.2,7.092884,33.4766666666667,0.126666666666667,1.4125,1.49,1.365,0.125,450000,67.5,1.695,76.275,26.5441725663717,28.892931817815,10.8848493,29.9955,28.8934953255,9.63261
325,SP,30,1,504245.8465,252398.3282,1,5,10,1,1,FALSE,6.827717,0.86,0.45,47.7,7.092884,33.8366666666667,0.45,0.999833333333333,1.1,0.9175,0.1825,1e+05,8.6,0.9718,9.718,10.2891831652603,68.2705348246194,66.351753806,11.6269069767442,68.27129816338,58.7183662
326,SP,30,2,504245.8465,252398.3282,1,15,10,1,1,FALSE,3.727101,1.09666666666667,0.23,53.6666666666667,7.092884,38.0666666666667,0.23,1.2075,1.3,1.1275,0.1725,1e+05,10.9666666666667,1.23923333333333,12.3923333333333,8.0685053393227,37.2663912522041,46.187477959,9.11754103343465,37.26692261257,40.8738743
327,SP,30,3,504245.8465,252398.3282,1,30,20,1,1,FALSE,2.096311,1.19,0.183333333333333,47.3,7.092884,33.55,0.183333333333333,1.3115,1.38,1.24,0.14,2e+05,23.8,1.3447,26.894,14.871205919536,41.9205821811966,28.189094017,16.8047226890756,41.92123077982,24.9461009
328,SP,30,4,504245.8465,252398.3282,1,50,20,2,1,FALSE,0.471,1.4,0.18,57.4333333333333,7.092884,40.7366666666667,0.18,1.4125,1.49,1.365,0.125,2e+05,28,1.582,31.64,12.6402250316056,9.418509756,7.45122,14.2837142857143,9.4186812,6.594
329,SP,30,5,504245.8465,252398.3282,1,83,45,2,1,FALSE,0.610902,1.4,0.18,57.4333333333333,7.092884,40.7366666666667,0.18,1.4125,1.49,1.365,0.125,450000,63,1.582,71.19,28.4405063211125,27.486240988662,9.66446964,32.1383571428571,27.4867413174,8.552628
330,SP,30,6,504245.8465,252398.3282,1,128,45,2,1,TRUE,1.479219,1.4,0.18,57.4333333333333,7.092884,40.7366666666667,0.18,1.4125,1.49,1.365,0.125,450000,63,1.582,71.19,28.4405063211125,66.554324439939,23.40124458,32.1383571428571,66.5555359203,20.709066
331,SP,26,1,504384.9405,252370.9596,1,5,10,1,1,FALSE,5.810836,0.9,0.386666666666667,47.6333333333333,7.092884,33.7866666666667,0.386666666666667,0.999833333333333,1.1,0.9175,0.1825,1e+05,9,1.017,10.17,9.83184169124877,58.102450379788,59.09620212,11.1101111111111,58.1031302476,52.297524
332,SP,26,2,504384.9405,252370.9596,1,15,10,1,1,FALSE,3.161826,1.10333333333333,0.236666666666667,47.0333333333333,7.092884,33.36,0.236666666666667,1.2075,1.3,1.1275,0.1725,1e+05,11.0333333333333,1.24676666666667,12.4676666666667,8.01974699890383,31.6143179407374,39.420592626,9.06244410876133,31.61477145198,34.8854802
333,SP,26,3,504384.9405,252370.9596,1,30,20,1,1,FALSE,2.566455,1.38333333333333,0.19,33.3666666666667,7.092884,23.67,0.19,1.3115,1.38,1.24,0.14,2e+05,27.6666666666667,1.56316666666667,31.2633333333333,12.7925409958418,51.321076406185,40.117969075,14.4558313253012,51.3219994745,35.5026275
334,SP,26,4,504384.9405,252370.9596,1,50,20,1,1,FALSE,0.647676,1.5,0.143333333333333,54.8,7.092884,38.87,0.143333333333333,1.4125,1.49,1.365,0.125,2e+05,30,1.695,33.9,11.7974100294985,12.95132437836,10.9781082,13.3313333333333,12.951576972,9.71514
335,SP,26,5,504384.9405,252370.9596,1,83,45,1,1,FALSE,0.430495,1.5,0.143333333333333,54.8,7.092884,38.87,0.143333333333333,1.4125,1.49,1.365,0.125,450000,67.5,1.695,76.275,26.5441725663717,19.3689913993875,7.29689025,29.9955,19.36936915875,6.457425
336,SP,26,6,504384.9405,252370.9596,1,128,45,2,1,FALSE,0.577837,1.5,0.143333333333333,54.8,7.092884,38.87,0.143333333333333,1.4125,1.49,1.365,0.125,450000,67.5,1.695,76.275,26.5441725663717,25.9982575482825,9.79433715,29.9955,25.99876460025,8.667555
337,FW,1,1,504493.189,252365.545,2,5,10,3,3,FALSE,5.03229366666667,0.936666666666667,0.446666666666667,50.3333333333333,7.092884,35.7,0.446666666666667,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.36666666666667,1.05843333333333,10.5843333333333,9.44692618020345,50.3176103193068,53.2634735992222,10.6751565836299,50.3182230849322,47.1358173444444
338,FW,1,2,504493.189,252365.545,2,15,10,2,1,FALSE,2.882,1.24333333333333,0.306666666666667,51.2666666666667,7.092884,36.3666666666667,0.306666666666667,1.1935,1.24,1.14,0.1,1e+05,12.4333333333333,1.40496666666667,14.0496666666667,7.11660658615863,28.8159508860667,40.4911393333333,8.04189544235925,28.8164167133333,35.8328666666667
339,FW,1,3,504493.189,252365.545,2,30,20,4,3,FALSE,2.22223466666667,1.44333333333333,0.2,36.1666666666667,7.092884,25.6533333333333,0.2,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,28.8666666666667,1.63096666666667,32.6193333333333,12.2606663124119,44.4374445519996,36.2439066684444,13.8548129330254,44.4382784825956,32.0742536888889
340,FW,1,4,504493.189,252365.545,2,50,20,1,1,FALSE,1.739154,1.38666666666667,0.136666666666667,47.9666666666667,7.092884,34.02,0.136666666666667,1.4285,1.47,1.37,0.0999999999999999,2e+05,27.7333333333333,1.56693333333333,31.3386666666667,12.7617848876787,34.7776297232512,27.251383744,14.4210769230769,34.77825674624,24.1162688
341,FW,1,5,504493.189,252365.545,2,83,45,1,1,FALSE,0.808738,1.38666666666667,0.136666666666667,47.9666666666667,7.092884,34.02,0.136666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,62.4,1.56693333333333,70.512,28.7140159972771,36.3875074266144,12.6723853013333,32.4474230769231,36.38816347488,11.2145002666667
342,FW,1,6,504493.189,252365.545,2,128,45,2,1,FALSE,0.513001,1.38666666666667,0.136666666666667,47.9666666666667,7.092884,34.02,0.136666666666667,1.4285,1.47,1.37,0.0999999999999999,450000,62.4,1.56693333333333,70.512,28.7140159972771,23.0814277273488,8.03838366933333,32.4474230769231,23.08184387376,7.11361386666667
343,FW,2,1,504543.189,252365.545,2,5,10,1,1,FALSE,5.104876,0.976055555555556,0.426666666666667,42.7333333333333,7.092884,30.31,0.426666666666667,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.76055555555556,1.10294277777778,11.0294277777778,9.06565350322899,51.0431296138844,56.3038611565111,10.2443184586488,51.0437773574198,49.8264258022222
344,FW,2,2,504543.189,252365.545,2,15,10,1,1,FALSE,3.204204,1.2,0.33,48.3,7.092884,34.26,0.33,1.1935,1.24,1.14,0.1,1e+05,12,1.356,13.56,7.37363126843658,32.037695099376,43.44900624,8.33233333333333,32.0381949552,38.450448
345,FW,2,3,504543.189,252365.545,2,30,20,1,1,FALSE,2.144721,1.28666666666667,0.243333333333333,37.9,7.092884,26.8833333333333,0.243333333333333,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,25.7333333333333,1.45393333333333,29.0786666666667,13.7537888944931,42.8881834372948,31.182813526,15.5420414507772,42.88890091796,27.5954102
346,FW,2,4,504543.189,252365.545,2,50,20,1,1,FALSE,1.847321,1.41666666666667,0.143333333333333,49.7333333333333,7.092884,35.2766666666667,0.143333333333333,1.4285,1.47,1.37,0.0999999999999999,2e+05,28.3333333333333,1.60083333333333,32.0166666666667,12.4914929724102,36.9405054939317,29.5725303416667,14.1156470588235,36.9411859238333,26.1703808333333
347,FW,2,5,504543.189,252365.545,2,83,45,1,1,FALSE,0.552343,1.41666666666667,0.143333333333333,49.7333333333333,7.092884,35.2766666666667,0.143333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,63.75,1.60083333333333,72.0375,28.105859187923,24.8514560591138,8.84209085833333,31.7602058823529,24.851913813375,7.82485916666667
348,FW,2,6,504543.189,252365.545,2,128,45,2,1,FALSE,0.421,1.41666666666667,0.143333333333333,49.7333333333333,7.092884,35.2766666666667,0.143333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,63.75,1.60083333333333,72.0375,28.105859187923,18.94196722125,6.73950833333333,31.7602058823529,18.942316125,5.96416666666667
349,FW,3,1,504643.189,252365.545,2,5,10,2,2,FALSE,3.838728,1.04666666666667,0.363333333333333,50.2666666666667,7.092884,35.6533333333333,0.363333333333333,0.948166666666667,0.9925,0.89,0.1025,1e+05,10.4666666666667,1.18273333333333,11.8273333333333,8.45399126317569,38.3827398084368,45.401915632,9.55314012738854,38.38326213136,40.1786864
350,FW,3,2,504643.189,252365.545,2,15,10,1,1,FALSE,1.745345,1.3,0.233333333333333,49,7.092884,34.7566666666667,0.233333333333333,1.1935,1.24,1.14,0.1,1e+05,13,1.469,14.69,6.8063519400953,17.450886088195,25.63911805,7.69130769230769,17.4511810515,22.689485
351,FW,3,3,504643.189,252365.545,2,30,20,1,1,FALSE,1.518939,1.44333333333333,0.203333333333333,48.0666666666667,7.092884,34.0933333333333,0.203333333333333,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,28.8666666666667,1.63096666666667,32.6193333333333,12.2606663124119,30.3738253222446,24.773388777,13.8548129330254,30.37439532942,21.9233529
352,FW,3,4,504643.189,252365.545,2,50,20,1,1,FALSE,0.471088,1.49333333333333,0.203333333333333,53.4333333333333,7.092884,37.9,0.203333333333333,1.4285,1.47,1.37,0.0999999999999999,2e+05,29.8666666666667,1.68746666666667,33.7493333333333,11.8500859671302,9.42017010940587,7.94945297066667,13.3908571428571,9.42035301717334,7.03491413333333
353,FW,3,5,504643.189,252365.545,2,83,45,1,1,FALSE,0.614365,1.49333333333333,0.203333333333333,53.4333333333333,7.092884,37.9,0.203333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,67.2,1.68746666666667,75.936,26.662693426043,27.641759757936,10.3672045866667,30.1294285714286,27.6422964672,9.17451733333333
354,FW,3,6,504643.189,252365.545,2,128,45,1,1,FALSE,1.031229,1.49333333333333,0.203333333333333,53.4333333333333,7.092884,37.9,0.203333333333333,1.4285,1.47,1.37,0.0999999999999999,450000,67.2,1.68746666666667,75.936,26.662693426043,46.3974742594656,17.401645632,30.1294285714286,46.39837514112,15.3996864
355,FW,4,1,504493.189,252315.545,2,5,10,1,1,FALSE,4.963649,0.886666666666667,0.476666666666667,45.9,7.092884,32.5566666666667,0.476666666666667,0.948166666666667,0.9925,0.89,0.1025,1e+05,8.86666666666667,1.00193333333333,10.0193333333333,9.97970397232018,49.6315167546119,49.7324538806667,11.2771954887218,49.6320888978867,44.0110211333333
356,FW,4,2,504493.189,252315.545,2,15,10,1,1,FALSE,2.531016,1.22,0.313333333333333,46.6666666666667,7.092884,33.1,0.313333333333333,1.1935,1.24,1.14,0.1,1e+05,12.2,1.3786,13.786,7.25273567387205,25.3066707413424,34.892586576,8.19572131147541,25.30707216048,30.8783952
357,FW,4,3,504493.189,252315.545,2,30,20,1,1,FALSE,2.023957,1.33,0.256666666666667,46.9666666666667,7.092884,33.3133333333333,0.256666666666667,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.6,1.5029,30.058,13.3056052964269,40.4730563900494,30.418049753,15.0355939849624,40.47375627438,26.9186281
358,FW,4,4,504493.189,252315.545,2,50,20,1,1,FALSE,1.119235,1.46333333333333,0.18,41.3,7.092884,29.2933333333333,0.18,1.4285,1.47,1.37,0.0999999999999999,2e+05,29.2666666666667,1.65356666666667,33.0713333333333,12.0930672284153,22.3809985406237,18.5072968816667,13.6654259681093,22.3814243722333,16.3781388333333
359,FW,4,5,504493.189,252315.545,2,83,45,2,1,FALSE,0.427922,1.46333333333333,0.18,41.3,7.092884,29.2933333333333,0.18,1.4285,1.47,1.37,0.0999999999999999,450000,65.85,1.65356666666667,74.4105,27.2094012639345,19.2533058110019,7.07597555133333,30.747208428246,19.25367213363,6.26192526666667
360,FW,4,6,504493.189,252315.545,2,128,45,2,1,FALSE,0.681,1.46333333333333,0.18,41.3,7.092884,29.2933333333333,0.18,1.4285,1.47,1.37,0.0999999999999999,450000,65.85,1.65356666666667,74.4105,27.2094012639345,30.63993264495,11.260789,30.747208428246,30.640515615,9.9653
361,FW,5,1,504543.189,252315.545,2,5,10,2,2,FALSE,4.8765545,0.95,0.453333333333333,46.1,7.092884,32.6966666666667,0.453333333333333,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.5,1.0735,10.735,9.31432370749884,48.7603100187443,52.3498125575,10.5253157894737,48.760912273225,46.32726775
362,FW,5,2,504543.189,252315.545,2,15,10,1,1,FALSE,2.999181,1.19333333333333,0.323333333333333,58.7666666666667,7.092884,41.6833333333333,0.323333333333333,1.1935,1.24,1.14,0.1,1e+05,11.9333333333333,1.34846666666667,13.4846666666667,7.41483032580215,29.9877657043942,40.442956058,8.37888826815642,29.98823097734,35.7902266
363,FW,5,3,504543.189,252315.545,2,30,20,1,1,FALSE,1.665084,1.30311111111111,0.293333333333333,52.7,7.092884,37.3766666666667,0.293333333333333,1.32933333333333,1.39,1.29,0.0999999999999999,2e+05,26.0622222222222,1.47251555555556,29.4503111111111,13.5801994711997,33.2967762758174,24.5186209130667,15.3458854024557,33.2973404210773,21.6978946133333
364,FW,5,4,504543.189,252315.545,2,50,20,1,1,FALSE,0.832984,1.40333333333333,0.25,46.9333333333333,7.092884,33.29,0.25,1.4285,1.47,1.37,0.0999999999999999,2e+05,28.0666666666667,1.58576666666667,31.7153333333333,12.6101959935257,16.6570381634779,13.2091826106667,14.2497814726841,16.6573420915733,11.6895421333333
365,FW,5,5,504543.189,252315.545,2,83,45,1,1,FALSE,1.268404,1.40333333333333,0.25,46.9333333333333,7.092884,33.29,0.25,1.4285,1.47,1.37,0.0999999999999999,450000,63.15,1.58576666666667,71.3595,28.3729409854329,57.0691287324762,20.1139278306667,32.0620083135392,57.07017002874,17.7999361333333
366,FW,5,6,504543.189,252315.545,2,128,45,4,1,FALSE,0.311716,1.40333333333333,0.25,46.9333333333333,7.092884,33.29,0.25,1.4285,1.47,1.37,0.0999999999999999,450000,63.15,1.58576666666667,71.3595,28.3729409854329,14.0249956102098,4.94308842266667,32.0620083135392,14.02525151346,4.37441453333333
367,FW,6,1,504593.189,252315.545,2,5,10,1,1,FALSE,4.097968,0.976666666666667,0.426666666666667,48.9666666666667,7.092884,34.73,0.426666666666667,0.948166666666667,0.9925,0.89,0.1025,1e+05,9.76666666666667,1.10363333333333,11.0363333333333,9.05998039807907,40.9751573459163,45.2265408373333,10.2379078498294,40.9756776512533,40.0234874666667
368,FW,6,2,504593.189,252315.545,2,15,10,1,1,FALSE,2.6882,1.25,0.29,59.6,7.092884,42.2733333333333,0.29,1.1935,1.24,1.14,0.1,1e+05,12.5,1.4125,14.125,7.07864601769912,26.8782029175,37.970825,7.999,26.87863975,33.6025
